# timestamp x y z q0 q1 q2 q3
1311870427.199132 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 1.000000000
1311870427.231132 0.000444979 -0.000111743 -0.001101178 0.002196310 -0.000262643 0.000693929 0.999997313
1311870427.263210 0.000197066 0.001873118 -0.002711965 0.003093279 -0.000484565 0.000936575 0.999994660
1311870427.299143 -0.000556344 0.001116721 -0.002032858 0.003222479 -0.000832142 0.001521365 0.999993304
1311870427.331187 -0.001011857 0.001000623 -0.003414760 0.002894744 -0.001490680 0.002479099 0.999991626
1311870427.363116 0.000281706 0.000029667 -0.004032371 0.002139083 -0.002039799 0.002762860 0.999991815
1311870427.399237 0.000340259 -0.000494443 -0.004035402 0.002410053 -0.001523916 0.002680557 0.999992342
1311870427.431127 0.000635664 -0.001035483 -0.005152642 0.002612065 -0.001370602 0.002804173 0.999991718
1311870427.463385 -0.001024904 0.000434611 -0.004016371 0.002791961 -0.001232263 0.003123217 0.999990466
1311870427.499447 -0.000760040 0.000555520 -0.005283544 0.002219031 -0.002221052 0.003778025 0.999987935
1311870427.531159 -0.001947679 -0.001252064 -0.005763577 0.001449394 -0.002677908 0.003071696 0.999990646
1311870427.563190 -0.000950956 -0.000790099 -0.005844891 0.001271222 -0.003276755 0.002638158 0.999990343
1311870427.599086 -0.000765518 -0.001335371 -0.005980344 0.001091258 -0.003595796 0.002679468 0.999989350
1311870427.631114 -0.000738272 -0.001835155 -0.007161738 0.001209709 -0.003967174 0.002820897 0.999987420
1311870427.663429 -0.000400063 -0.001032540 -0.007756345 0.001887229 -0.003905718 0.002052497 0.999988485
1311870427.699151 0.000440330 -0.001271600 -0.007024251 0.002214024 -0.003897498 0.002080950 0.999987789
1311870427.731118 -0.000947667 -0.002367100 -0.006540946 0.002281068 -0.004068948 0.002224283 0.999986646
1311870427.763327 0.000313282 -0.001257432 -0.007607287 0.003036166 -0.005136612 0.002960687 0.999977815
1311870427.799196 0.001014996 -0.002291532 -0.009065868 0.002685585 -0.005299335 0.002584720 0.999979012
1311870427.831457 0.000531167 -0.003080009 -0.010624764 0.003601552 -0.004990080 0.002373327 0.999978247
1311870427.863134 -0.000030193 -0.001041916 -0.008542573 0.003811718 -0.005290828 0.002098611 0.999976537
1311870427.899231 0.000083226 -0.000972703 -0.009873687 0.002796895 -0.006225374 0.001996844 0.999974717
1311870427.931111 -0.001323806 -0.000643709 -0.009218144 0.002041717 -0.007348374 0.000702306 0.999970669
1311870427.963137 -0.000033549 -0.003632704 -0.010964686 0.000582202 -0.008575630 -0.001512268 0.999961916
1311870427.999083 0.001232507 -0.003065649 -0.011594062 0.001309732 -0.008191165 -0.002284849 0.999962984
